Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
ANXA1	ANXA1: MUT AMP HOMDEL;	2	0.5%
FARSB	FARSB: MUT AMP HOMDEL;	2	0.5%
ESR2	ESR2: MUT AMP HOMDEL;	2	0.5%
EIF3M	EIF3M: MUT AMP HOMDEL;	2	0.5%
BARD1	BARD1: MUT AMP HOMDEL;	2	0.5%
CCNH	CCNH: MUT AMP HOMDEL;	2	0.5%
CPNE1	CPNE1: MUT AMP HOMDEL;	2	0.5%
DCUN1D3	DCUN1D3: MUT AMP HOMDEL;	2	0.5%
CCDC22	CCDC22: MUT AMP HOMDEL;	2	0.5%
GTF2F1	GTF2F1: MUT AMP HOMDEL;	2	0.5%
ASB18	ASB18: MUT AMP HOMDEL;	2	0.5%
CRNKL1	CRNKL1: MUT AMP HOMDEL;	2	0.5%
CWC15	CWC15: MUT AMP HOMDEL;	2	0.5%
ESPL1	ESPL1: MUT AMP HOMDEL;	2	0.5%
ACTR10	ACTR10: MUT AMP HOMDEL;	2	0.5%
COPS7B	COPS7B: MUT AMP HOMDEL;	2	0.5%
GPRC5A	GPRC5A: MUT AMP HOMDEL;	2	0.5%
ARCN1	ARCN1: MUT AMP HOMDEL;	2	0.5%
DCTN5	DCTN5: MUT AMP HOMDEL;	2	0.5%
FGF16	FGF16: MUT AMP HOMDEL;	2	0.5%
GTF2H3	GTF2H3: MUT AMP HOMDEL;	2	0.5%
CENPK	CENPK: MUT AMP HOMDEL;	2	0.5%
CMAS	CMAS: MUT AMP HOMDEL;	2	0.5%
FBXL8	FBXL8: MUT AMP HOMDEL;	2	0.5%
CSTF3	CSTF3: MUT AMP HOMDEL;	2	0.5%
CDC26	CDC26: MUT AMP HOMDEL;	2	0.5%
COMMD7	COMMD7: MUT AMP HOMDEL;	2	0.5%
GCFC2	GCFC2: MUT AMP HOMDEL;	2	0.5%
FBXL15	FBXL15: MUT AMP HOMDEL;	2	0.5%
FBXO10	FBXO10: MUT AMP HOMDEL;	2	0.5%
ASB1	ASB1: MUT AMP HOMDEL;	2	0.5%
FBXW9	FBXW9: MUT AMP HOMDEL;	2	0.5%
FBXW12	FBXW12: MUT AMP HOMDEL;	2	0.5%
DHX38	DHX38: MUT AMP HOMDEL;	1	0.3%
FGF8	FGF8: MUT AMP HOMDEL;	1	0.3%
COPS2	COPS2: MUT AMP HOMDEL;	1	0.3%
ABRAXAS1	ABRAXAS1: MUT AMP HOMDEL;	1	0.3%
COPS8	COPS8: MUT AMP HOMDEL;	1	0.3%
H2AJ	H2AJ: MUT AMP HOMDEL;	1	0.3%
FBXO40	FBXO40: MUT AMP HOMDEL;	1	0.3%
CAPZA3	CAPZA3: MUT AMP HOMDEL;	1	0.3%
EAF2	EAF2: MUT AMP HOMDEL;	1	0.3%
ELOA3BP	ELOA3BP: MUT AMP HOMDEL;	1	0.3%
ELOA3DP	ELOA3DP: MUT AMP HOMDEL;	1	0.3%
ELOA3P	ELOA3P: MUT AMP HOMDEL;	1	0.3%
CENPI	CENPI: MUT AMP HOMDEL;	1	0.3%
CENPM	CENPM: MUT AMP HOMDEL;	1	0.3%
EXOSC6	EXOSC6: MUT AMP HOMDEL;	1	0.3%
ANAPC10	ANAPC10: MUT AMP HOMDEL;	1	0.3%
ANAPC16	ANAPC16: MUT AMP HOMDEL;	1	0.3%
DCUN1D4	DCUN1D4: MUT AMP HOMDEL;	1	0.3%
EEFSEC	EEFSEC: MUT AMP HOMDEL;	1	0.3%
ASB14	ASB14: MUT AMP HOMDEL;	1	0.3%
FBXO41	FBXO41: MUT AMP HOMDEL;	1	0.3%
BUB3	BUB3: MUT AMP HOMDEL;	0	0%
EIF2S1	EIF2S1: MUT AMP HOMDEL;	0	0%
H4-16	H4-16: MUT AMP HOMDEL;	0	0%
EXOSC3	EXOSC3: MUT AMP HOMDEL;	0	0%
GABARAPL1	GABARAPL1: MUT AMP HOMDEL;	0	0%
ACTG2	ACTG2: MUT AMP HOMDEL;	0	0%
BCAS2	BCAS2: MUT AMP HOMDEL;	0	0%
COX15	COX15: MUT AMP HOMDEL;	0	0%
ELL3	ELL3: MUT AMP HOMDEL;	0	0%
ASB8	ASB8: MUT AMP HOMDEL;	0	0%
CHAF1B	CHAF1B: MUT AMP HOMDEL;	0	0%
