Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
IL33	IL33: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
TRAT1	TRAT1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
CTSG	CTSG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	10	2.8%
PDGFB	PDGFB: MUT AMP HOMDEL EXP>=2 EXP<=-2;	10	2.8%
PIP5K1B	PIP5K1B: MUT AMP HOMDEL EXP>=2 EXP<=-2;	10	2.8%
MS4A2	MS4A2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	10	2.8%
TXK	TXK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	10	2.8%
KLRD1	KLRD1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	10	2.8%
PROCR	PROCR: MUT AMP HOMDEL EXP>=2 EXP<=-2;	9	2.5%
CD79A	CD79A: MUT AMP HOMDEL EXP>=2 EXP<=-2;	9	2.5%
RASGRP2	RASGRP2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	9	2.5%
FGF1	FGF1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	9	2.5%
PLCD3	PLCD3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	9	2.5%
GRIK3	GRIK3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	9	2.5%
SYT8	SYT8: MUT AMP HOMDEL EXP>=2 EXP<=-2;	8	2.2%
CXCR2	CXCR2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	8	2.2%
EREG	EREG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	7	1.9%
NTF4	NTF4: MUT AMP HOMDEL EXP>=2 EXP<=-2;	7	1.9%
FGF5	FGF5: MUT AMP HOMDEL EXP>=2 EXP<=-2;	7	1.9%
IL1RL1	IL1RL1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	7	1.9%
FGF10	FGF10: MUT AMP HOMDEL EXP>=2 EXP<=-2;	6	1.7%
FGF9	FGF9: MUT AMP HOMDEL EXP>=2 EXP<=-2;	6	1.7%
DGKK	DGKK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	6	1.7%
RGS6	RGS6: MUT AMP HOMDEL EXP>=2 EXP<=-2;	5	1.4%
FGF8	FGF8: MUT AMP HOMDEL EXP>=2 EXP<=-2;	4	1.1%
FGF6	FGF6: MUT AMP HOMDEL EXP>=2 EXP<=-2;	3	0.8%
TEC	TEC: MUT AMP HOMDEL EXP>=2 EXP<=-2;	3	0.8%
