Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
TRPC3	TRPC3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	16	3%
PRKCH	PRKCH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	16	3%
SH2D2A	SH2D2A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	16	3%
PDPN	PDPN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	16	3%
FCER1A	FCER1A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	16	3%
PACSIN3	PACSIN3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
PIP5K1B	PIP5K1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
INPP5K	INPP5K: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
CD79B	CD79B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
ATF2	ATF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
BSG	BSG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
PDGFRB	PDGFRB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
CD247	CD247: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
ICOS	ICOS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
PIP4K2C	PIP4K2C: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
DGKE	DGKE: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
GP1BA	GP1BA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
PLCB3	PLCB3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
FCGR2B	FCGR2B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	15	3%
CD3G	CD3G: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
GNAI2	GNAI2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
IL6	IL6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
PIK3R3	PIK3R3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
PLCD1	PLCD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
FGB	FGB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
FGF18	FGF18: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
NTF3	NTF3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
ERLIN2	ERLIN2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
INPP5D	INPP5D: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
DGKD	DGKD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
TRIM24	TRIM24: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	14	2.9%
CTSG	CTSG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
AVP	AVP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
EGF	EGF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
FGR	FGR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
PIP4K2A	PIP4K2A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
NRG2	NRG2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
GAB1	GAB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
KLRC2	KLRC2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
KLRD1	KLRD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
KISS1R	KISS1R: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
CLEC1B	CLEC1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
PIK3R6	PIK3R6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
FCAMR	FCAMR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	13	2.7%
EREG	EREG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	12	2.5%
