Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
EEF1A1	EEF1A1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
INPPL1	INPPL1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
ITPKA	ITPKA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
FGF17	FGF17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
DGKI	DGKI: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
PLCH2	PLCH2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
GAB1	GAB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
KISS1R	KISS1R: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
DGKK	DGKK: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
MYD88	MYD88: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
STON1	STON1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
GNAO1	GNAO1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
TLR9	TLR9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
FGA	FGA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
PRKCH	PRKCH: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
MS4A2	MS4A2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
LCP2	LCP2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
PLCG2	PLCG2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	6%
SNRPF	SNRPF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
DVL2	DVL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
HBEGF	HBEGF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
PFN1	PFN1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
RGS6	RGS6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
TLE1	TLE1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
GRAP2	GRAP2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
VWF	VWF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
FGF1	FGF1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
FGF5	FGF5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
KITLG	KITLG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
IRAK4	IRAK4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
DGKQ	DGKQ: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
PIP4K2B	PIP4K2B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
PIK3R6	PIK3R6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
PDPN	PDPN: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	5%
KLK2	KLK2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
BLK	BLK: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
PACSIN3	PACSIN3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
SGIP1	SGIP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
CD19	CD19: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
PIP4K2A	PIP4K2A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
CACNA1D	CACNA1D: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
CACNA2D2	CACNA2D2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
CACNB3	CACNB3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
ELMO1	ELMO1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
WFS1	WFS1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
FGF3	FGF3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
PRKCG	PRKCG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	5%
